tweet_id,date,priority,my_image_type,my_pages,my_text,my_confidence,my_note,verdict,fix_image_type,fix_pages,fix_text,reviewer_note,image,url
2013553432829813035,2026-01-20,,milestone_text,,No.415 原稿完成,high,,OK,,,,,review/thumbs/2013553432829813035.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2013553432829813035
2014782311775236214,2026-01-23,,milestone_text,,No.416 原稿完成,high,,OK,,,,,review/thumbs/2014782311775236214.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2014782311775236214
2014789100658950178,2026-01-23,,milestone_text,,No.427 人物ペン入れ完了。,high,written on a Shueisha envelope; numbered page stack beneath,OK,,,,,review/thumbs/2014789100658950178.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2014789100658950178
2015898522009403793,2026-01-26,,milestone_text,,No.421 背景指定書 作成完了,high,,OK,,,,,review/thumbs/2015898522009403793.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2015898522009403793
2016302995970076779,2026-01-28,,milestone_text,,No.421 表紙用カラーと台詞入れ完了,high,also cover colour complete,OK,,,,,review/thumbs/2016302995970076779.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2016302995970076779
2019278910136193215,2026-02-05,,milestone_text,,No.417 原稿完成,high,fills the gap: ch417 had no manuscript_complete event before this,OK,,,,,review/thumbs/2019278910136193215.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2019278910136193215
2023496133910425796,2026-02-16,,milestone_text,,No.428 人物ペン入れ 完了,high,,OK,,,,,review/thumbs/2023496133910425796.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2023496133910425796
2029207167656706336,2026-03-04,,milestone_text,,No.422 台詞と背景指定書 作成完了,high,two stages in one post,OK,,,,,review/thumbs/2029207167656706336.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2029207167656706336
2030043233129226406,2026-03-06,,milestone_text,,No.423 背景指定 完成,high,,OK,,,,,review/thumbs/2030043233129226406.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2030043233129226406
2032117895745192356,2026-03-12,,milestone_text,,No.425 背景指定書作成 完了…,high,,OK,,,,,review/thumbs/2032117895745192356.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2032117895745192356
2033276639208153570,2026-03-15,,milestone_text,,No.427 背景指定書 完了,high,,OK,,,,,review/thumbs/2033276639208153570.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2033276639208153570
2033764977727967457,2026-03-17,,milestone_text,,No.429 人物ペン入れ完了…,high,,OK,,,,,review/thumbs/2033764977727967457.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2033764977727967457
2084155567363539307,2026-08-03,,milestone_text,,No.433 人物ペン入れ完了。,high,photographed against roses,OK,,,,,review/thumbs/2084155567363539307.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2084155567363539307
2092902182790341023,2026-08-27,,milestone_text,,No.429 背景指定書 完成,high,"user-supplied tweet, 2026-08-27",OK,,,,,review/thumbs/2092902182790341023.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2092902182790341023
